function	1_demultiplex.bc1005--bc1101.hifi_reads	1_demultiplex.bc1007--bc1056.hifi_reads	1_demultiplex.bc1007--bc1096.hifi_reads	1_demultiplex.bc1008--bc1082.hifi_reads	1_demultiplex.bc1012--bc1065.hifi_reads	1_demultiplex.bc1015--bc1044.hifi_reads	1_demultiplex.bc1015--bc1082.hifi_reads	1_demultiplex.bc1020--bc1107.hifi_reads	1_demultiplex.bc1022--bc1059.hifi_reads	1_demultiplex.bc1024--bc1100.hifi_reads	2_demultiplex.bc1005--bc1083.hifi_reads	2_demultiplex.bc1007--bc1045.hifi_reads	2_demultiplex.bc1007--bc1075.hifi_reads	2_demultiplex.bc1008--bc1101.hifi_reads	2_demultiplex.bc1012--bc1101.hifi_reads	2_demultiplex.bc1015--bc1033.hifi_reads	2_demultiplex.bc1015--bc1060.hifi_reads	2_demultiplex.bc1020--bc1096.hifi_reads	2_demultiplex.bc1022--bc1056.hifi_reads	2_demultiplex.bc1024--bc1056.hifi_reads	3_demultiplex.bc1005--bc1035.hifi_reads	3_demultiplex.bc1005--bc1096.hifi_reads	3_demultiplex.bc1007--bc1035.hifi_reads	3_demultiplex.bc1007--bc1044.hifi_reads	3_demultiplex.bc1007--bc1056.hifi_reads	3_demultiplex.bc1007--bc1096.hifi_reads	3_demultiplex.bc1008--bc1035.hifi_reads	3_demultiplex.bc1008--bc1082.hifi_reads	3_demultiplex.bc1012--bc1035.hifi_reads	3_demultiplex.bc1012--bc1044.hifi_reads	3_demultiplex.bc1012--bc1065.hifi_reads	3_demultiplex.bc1012--bc1107.hifi_reads	3_demultiplex.bc1015--bc1035.hifi_reads	3_demultiplex.bc1015--bc1044.hifi_reads	3_demultiplex.bc1022--bc1035.hifi_reads	3_demultiplex.bc1022--bc1059.hifi_reads	3_demultiplex.bc1022--bc1100.hifi_reads	3_demultiplex.bc1024--bc1035.hifi_reads	3_demultiplex.bc1024--bc1089.hifi_reads	4_demultiplex.bc1005--bc1060.hifi_reads	4_demultiplex.bc1007--bc1096.hifi_reads	4_demultiplex.bc1008--bc1096.hifi_reads	4_demultiplex.bc1012--bc1096.hifi_reads	4_demultiplex.bc1015--bc1044.hifi_reads	4_demultiplex.bc1015--bc1082.hifi_reads	4_demultiplex.bc1015--bc1096.hifi_reads	4_demultiplex.bc1020--bc1065.hifi_reads	4_demultiplex.bc1020--bc1096.hifi_reads	4_demultiplex.bc1024--bc1044.hifi_reads
HOMOCYSMET-RXN	6.0	22.0	19.0	0.0	29.0	9.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	5.0	90.0	0.0	8.0	0.0	33.0	16.0	28.0	21.0	12.0	17.0	58.0	225.0	0.0	0.0	6.0	5.0	104.0	50.0	14.0	6.0	32.0	59.0	9.0	19.5	5.0	219.0	229.0	24.0	201.0	37.0	17.0	13.0	6.0	90.0	17.0
HOMOCYSMETB12-RXN	21.0	28.0	52.0	7.0	74.75	9.0	27.33	27.0	0.0	32.0	11.0	9.0	0.0	5.0	157.5	1.0	8.0	3.0	61.0	45.0	34.0	21.0	23.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	32.0	152.0	17.0	30.5	5.0	167.0	166.0	36.0	169.0	37.0	47.0	59.0	22.0	172.0	17.0
HOMOCYSTEINE-DESULFHYDRASE-RXN	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOMOGENTISATE-12-DIOXYGENASE-RXN	6.0	28.0	19.0	7.0	0.0	9.0	0.0	0.0	0.0	0.0	6.0	9.0	0.0	0.0	49.0	0.0	0.0	0.0	30.0	0.0	25.0	3.0	0.0	17.0	42.0	225.0	0.0	0.0	6.0	5.0	47.0	50.0	14.0	6.0	18.0	59.0	9.0	0.0	0.0	84.0	59.0	28.0	68.0	22.0	17.0	23.0	6.0	59.0	17.0
HOMOSERDEAM-RXN	6.0	0.0	0.0	0.0	37.0	5.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	22.0	109.0	0.0	0.0	0.0	0.0	23.0	0.0	14.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	11.0	4.0	33.0	0.0	0.0	0.0	0.0	0.0	4.0
HOMOSERDEHYDROG-RXN	21.0	28.0	52.0	7.0	103.75	9.0	27.33	27.0	0.0	32.0	11.0	9.0	0.0	10.0	125.5	1.0	8.0	3.0	58.0	77.0	34.0	17.0	23.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	32.0	152.0	17.0	37.0	5.0	167.0	190.0	36.0	188.0	37.0	37.0	59.0	22.0	172.0	17.0
HOMOSERINE-O-ACETYLTRANSFERASE-RXN	30.0	44.0	86.0	7.0	3.0	13.0	1.33	0.0	0.0	64.0	17.0	11.0	0.0	10.0	187.0	1.0	8.0	6.0	83.0	16.0	36.0	10.0	34.0	56.0	78.0	391.0	0.0	0.0	12.0	40.0	189.0	100.0	14.0	13.5	38.0	268.0	18.0	54.5	5.0	398.0	284.0	60.0	269.0	59.0	29.0	108.0	40.0	225.0	30.0
HOMOSERKIN-RXN	27.0	28.0	52.0	7.0	43.0	9.0	26.0	10.0	0.0	32.0	11.0	9.0	0.0	5.0	104.0	0.0	0.0	3.0	58.0	61.0	34.0	17.0	23.0	28.0	83.0	359.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	6.0	26.0	134.0	17.0	30.5	5.0	190.0	180.0	36.0	183.0	37.0	37.0	59.0	22.0	172.0	17.0
HOMSUCTRAN-RXN	0.0	0.0	0.0	0.0	52.75	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	5.0	21.5	0.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
HYDROGEN-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HYDROXY-MANDELATE-RACEMASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0
HYDROXYBENZOYLFORMATE-DECARBOXYLASE-RXN	6.0	0.0	0.0	0.0	14.0	0.0	26.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	3.0	0.0	11.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	46.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0
HYDROXYBUTYRATE-DIMER-HYDROLASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
HYDROXYLAMINE-REDUCTASE-RXN	0.0	0.0	0.0	0.0	23.75	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	5.0	21.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN	6.0	28.0	19.0	7.0	43.0	4.0	26.0	10.0	0.0	0.0	11.0	2.0	0.0	0.0	77.0	0.0	0.0	0.0	3.0	0.0	32.0	25.0	0.0	17.0	20.0	334.0	0.0	0.0	6.0	5.0	48.0	50.0	0.0	6.0	18.0	59.0	9.0	0.0	0.0	129.0	71.0	28.0	133.0	37.0	12.0	23.0	6.0	59.0	13.0
HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HYDROXYPYRUVATE-REDUCTASE-RXN	15.0	50.0	62.0	0.0	8.0	13.0	0.0	0.0	0.0	32.0	12.0	18.0	0.0	0.0	134.0	1.0	0.0	3.0	61.0	0.0	45.0	14.0	11.0	45.0	78.0	475.0	0.0	0.0	12.0	25.0	133.0	100.0	14.0	13.5	24.0	211.0	18.0	37.0	2.0	225.0	174.0	48.0	214.0	59.0	34.0	62.0	26.0	218.0	30.0
HYGROMYCIN-B-KINASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	23.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0
HYPOXANPRIBOSYLTRAN-RXN	21.0	6.0	24.0	7.0	74.75	5.0	27.33	27.0	0.0	32.0	5.0	7.0	0.0	10.0	93.5	1.0	0.0	3.0	58.0	16.0	18.0	10.0	23.0	11.0	47.0	134.0	0.0	0.0	7.0	15.0	46.0	0.0	14.0	1.5	14.0	93.0	8.0	30.5	4.0	83.0	142.0	4.0	113.0	15.0	25.0	46.0	16.0	82.0	4.0
IGPSYN-RXN	21.0	28.0	52.0	7.0	74.75	9.0	27.33	27.0	0.0	32.0	11.0	9.0	0.0	10.0	125.5	1.0	8.0	3.0	58.0	61.0	34.0	17.0	23.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	26.0	152.0	17.0	30.5	5.0	155.0	180.0	32.0	169.0	37.0	37.0	59.0	22.0	172.0	17.0
IMIDAZOLONEPROPIONASE-RXN	6.0	0.0	0.0	7.0	52.75	5.0	0.0	17.0	0.0	0.0	0.0	7.0	0.0	0.0	34.5	0.0	0.0	0.0	33.0	16.0	4.0	14.0	12.0	0.0	22.0	109.0	0.0	0.0	0.0	0.0	47.0	0.0	14.0	0.0	14.0	0.0	0.0	6.5	4.0	92.0	112.0	4.0	64.0	0.0	5.0	10.0	0.0	0.0	4.0
IMIDPHOSDEHYD-RXN	21.0	28.0	52.0	7.0	74.75	9.0	27.33	27.0	0.0	32.0	11.0	9.0	0.0	10.0	125.5	1.0	8.0	3.0	58.0	61.0	34.0	17.0	23.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	26.0	152.0	17.0	30.5	5.0	155.0	180.0	32.0	169.0	37.0	37.0	59.0	22.0	172.0	17.0
IMP-DEHYDROG-RXN	33.0	28.0	52.0	21.0	74.75	9.0	27.33	27.0	0.0	32.0	16.0	9.0	0.0	15.0	125.5	1.0	8.0	3.0	58.0	93.0	34.0	17.0	47.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	42.0	152.0	17.0	30.5	13.0	225.0	316.0	36.0	169.0	37.0	37.0	79.0	22.0	172.0	17.0
IMPCYCLOHYDROLASE-RXN	21.0	28.0	52.0	7.0	98.5	9.0	27.33	44.0	0.0	32.0	11.0	9.0	0.0	10.0	147.0	1.0	8.0	3.0	58.0	61.0	34.0	17.0	23.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	26.0	152.0	17.0	30.5	5.0	110.0	180.0	32.0	169.0	37.0	37.0	59.0	22.0	172.0	17.0
INOPHOSPHOR-RXN	6.0	0.0	0.0	7.0	111.75	5.0	26.0	27.0	0.0	0.0	0.0	7.0	0.0	10.0	34.5	2.0	0.0	0.0	30.0	16.0	3.0	10.0	12.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	14.0	3.0	8.0	36.0	8.0	6.5	4.0	47.0	89.0	4.0	56.0	0.0	5.0	10.0	0.0	0.0	4.0
INORGPYROPHOSPHAT-RXN	42.0	56.0	95.0	21.0	125.75	18.0	54.66	37.0	0.0	64.0	22.0	18.0	0.0	20.0	195.5	2.0	8.0	6.0	116.0	61.0	68.0	34.0	34.0	56.0	150.0	391.0	0.0	0.0	26.0	40.0	140.0	100.0	28.0	15.0	50.0	304.0	34.0	61.0	6.0	310.0	312.0	64.0	357.0	74.0	74.0	128.0	44.0	344.0	34.0
INOSINEKIN-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IPPISOM-RXN	6.0	0.0	9.0	7.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	6.5	0.0	12.0	10.0	0.0	19.0	0.0	0.0	10.0	0.0	0.0	0.0
ISOCHORMAT-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ISOCHORSYN-RXN	0.0	0.0	9.0	7.0	62.0	0.0	27.33	27.0	0.0	0.0	5.0	0.0	0.0	5.0	21.5	0.0	0.0	0.0	0.0	61.0	3.0	10.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	6.5	4.0	35.0	78.0	4.0	20.0	0.0	0.0	10.0	0.0	0.0	0.0
ISOCIT-CLEAV-RXN	6.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	34.0	0.0	8.0	0.0	0.0	16.0	4.0	4.0	12.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	8.0	0.0	0.0	6.5	4.0	45.0	102.0	4.0	59.0	0.0	5.0	0.0	0.0	0.0	0.0
ISOCITDEH-RXN	21.0	28.0	52.0	7.0	57.75	9.0	1.33	17.0	0.0	32.0	11.0	9.0	0.0	10.0	138.5	0.0	8.0	3.0	58.0	61.0	31.0	11.0	23.0	28.0	83.0	359.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	6.0	26.0	152.0	17.0	30.5	5.0	167.0	180.0	32.0	163.0	37.0	37.0	59.0	22.0	172.0	17.0
ISOCITRATE-DEHYDROGENASE-NAD+-RXN	0.0	6.0	0.0	0.0	8.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	30.0	0.0	9.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	14.0	1.5	0.0	18.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
ISOHEXENYLGLUTACONYL-COA-HYDRATASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ISOLEUCINE--TRNA-LIGASE-RXN	21.0	28.0	52.0	7.0	74.75	9.0	27.33	27.0	0.0	32.0	11.0	9.0	0.0	10.0	125.5	1.0	8.0	3.0	58.0	61.0	34.0	17.0	23.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	26.0	152.0	17.0	30.5	5.0	155.0	180.0	32.0	169.0	37.0	37.0	59.0	22.0	172.0	17.0
ISOVALERYLCOA-DHLIPOAMIDE-RXN	0.0	6.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
ISPH2-RXN	21.0	28.0	52.0	7.0	74.75	9.0	27.33	27.0	0.0	32.0	11.0	9.0	0.0	15.0	125.5	1.0	0.0	3.0	58.0	61.0	38.0	17.0	23.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	94.0	50.0	14.0	7.5	26.0	152.0	17.0	30.5	5.0	200.0	203.0	32.0	200.0	37.0	37.0	59.0	22.0	172.0	17.0
KANAMYCIN-KINASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
KDGALDOL-RXN	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	13.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	3.0	0.0	18.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDO-8PPHOSPHAT-RXN	0.0	6.0	0.0	0.0	28.75	5.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	55.5	0.0	8.0	0.0	30.0	0.0	9.0	4.0	0.0	0.0	38.0	109.0	0.0	0.0	0.0	0.0	8.0	0.0	14.0	0.0	12.0	18.0	0.0	6.5	0.0	12.0	20.0	4.0	33.0	15.0	0.0	0.0	0.0	0.0	4.0
KDO-8PSYNTH-RXN	15.0	28.0	43.0	0.0	31.75	9.0	1.33	17.0	0.0	32.0	6.0	9.0	0.0	0.0	112.5	1.0	8.0	3.0	58.0	0.0	31.0	7.0	11.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	18.0	152.0	17.0	30.5	1.0	120.0	102.0	28.0	149.0	37.0	37.0	49.0	22.0	172.0	17.0
KDOTRANS-RXN	15.0	28.0	43.0	0.0	31.75	9.0	1.33	17.0	0.0	32.0	6.0	9.0	0.0	0.0	112.5	1.0	8.0	3.0	58.0	0.0	31.0	7.0	11.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	18.0	152.0	17.0	30.5	1.0	120.0	102.0	28.0	149.0	37.0	37.0	49.0	22.0	172.0	17.0
KDOTRANS2-RXN	15.0	28.0	43.0	0.0	31.75	9.0	1.33	17.0	0.0	32.0	6.0	9.0	0.0	0.0	112.5	1.0	8.0	3.0	58.0	0.0	31.0	7.0	11.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	18.0	152.0	17.0	30.5	1.0	120.0	102.0	28.0	149.0	37.0	37.0	49.0	22.0	172.0	17.0
KDPGALDOL-RXN	12.0	22.0	28.0	0.0	60.75	9.0	0.0	17.0	0.0	0.0	6.0	16.0	0.0	10.0	85.5	1.0	0.0	0.0	33.0	61.0	18.0	7.0	24.0	17.0	67.0	225.0	0.0	0.0	13.0	5.0	62.0	50.0	14.0	7.5	34.0	77.0	17.0	6.5	9.0	119.0	159.0	28.0	75.0	22.0	37.0	13.0	8.0	134.0	17.0
KDUD-RXN	6.0	22.0	19.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	9.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	16.0	7.0	12.0	17.0	20.0	116.0	0.0	0.0	6.0	5.0	63.0	50.0	0.0	6.0	20.0	59.0	9.0	6.5	5.0	129.0	93.0	24.0	56.0	22.0	17.0	13.0	6.0	90.0	13.0
KETOACYLCOATHIOL-RXN	18.0	0.0	0.0	7.0	65.0	5.0	52.0	20.0	0.0	0.0	10.0	7.0	0.0	0.0	47.0	1.0	0.0	0.0	30.0	16.0	10.0	28.0	12.0	0.0	38.0	218.0	0.0	0.0	0.0	0.0	47.0	0.0	14.0	1.5	14.0	18.0	0.0	13.0	4.0	92.0	122.0	8.0	118.0	15.0	5.0	10.0	0.0	0.0	4.0
KETOISOCAPROATE-RXN	6.0	6.0	0.0	0.0	77.0	5.0	2.66	17.0	0.0	0.0	0.0	14.0	0.0	0.0	47.5	0.0	0.0	0.0	30.0	0.0	21.0	10.0	0.0	0.0	72.0	218.0	0.0	0.0	14.0	0.0	38.0	0.0	14.0	0.0	12.0	0.0	16.0	0.0	0.0	59.0	42.0	8.0	53.0	0.0	50.0	0.0	4.0	88.0	4.0
KETOLACTOSE-RXN	18.0	0.0	9.0	7.0	266.5	0.0	9.31	180.0	0.0	0.0	5.0	0.0	0.0	30.0	215.0	0.0	0.0	0.0	0.0	77.0	3.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	13.0	0.0	106.0	54.0	0.0	280.0	0.0	0.0	10.0	0.0	0.0	0.0
KYNURENINASE-RXN	6.0	0.0	0.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	19.0	0.0	0.0	0.0	30.0	16.0	4.0	4.0	12.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	14.0	0.0	14.0	0.0	0.0	0.0	4.0	92.0	101.0	8.0	64.0	0.0	5.0	10.0	0.0	0.0	4.0
KYNURENINE-3-MONOOXYGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	10.0	4.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
L-ARABINONATE-DEHYDRATASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
L-ARABINONOLACTONASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
L-ASPARTATE-OXID-RXN	21.0	34.0	52.0	7.0	74.75	9.0	27.33	27.0	0.0	32.0	11.0	9.0	0.0	10.0	112.5	1.0	0.0	3.0	58.0	61.0	43.0	17.0	23.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	26.0	152.0	17.0	30.5	5.0	155.0	180.0	28.0	169.0	37.0	37.0	59.0	22.0	172.0	17.0
L-FUCONATE-HYDRATASE-RXN	12.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	16.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	8.0	0.0	0.0	0.0	4.0	35.0	44.0	0.0	19.0	0.0	5.0	0.0	0.0	0.0	0.0
L-GLN-FRUCT-6-P-AMINOTRANS-RXN	27.0	28.0	52.0	7.0	74.75	9.0	26.0	27.0	0.0	32.0	11.0	23.0	0.0	10.0	137.0	2.0	8.0	3.0	61.0	61.0	34.0	27.0	23.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	148.0	50.0	14.0	9.0	26.0	152.0	17.0	30.5	5.0	235.0	202.0	32.0	202.0	37.0	42.0	59.0	22.0	172.0	17.0
L-IDITOL-2-DEHYDROGENASE-RXN	6.0	0.0	0.0	0.0	8.0	10.0	1.33	0.0	0.0	0.0	0.0	7.0	0.0	5.0	0.0	1.0	0.0	0.0	63.0	48.0	4.0	0.0	24.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	28.0	1.5	16.0	18.0	0.0	0.0	8.0	115.0	170.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	8.0
L-IDONATE-2-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	6.5	4.0	35.0	68.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN	0.0	22.0	19.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	9.0	0.0	5.0	30.0	0.0	0.0	0.0	3.0	16.0	20.0	7.0	12.0	17.0	20.0	116.0	0.0	0.0	6.0	5.0	63.0	50.0	0.0	6.0	20.0	59.0	9.0	6.5	5.0	197.0	164.0	28.0	101.0	22.0	17.0	23.0	6.0	90.0	13.0
