"feature","prev_GT_present","prev_GT_absent","prev_diff","abs_prev_diff","fisher_p","n_detected_present","n_detected_absent","n_total_present","n_total_absent"
"ESV_3453108",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3455074",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3624582",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3626044",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3626714",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3627452",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3763332",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3763440",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3764428",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3766014",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3766560",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_3766788",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4681966",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4683564",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4684638",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4684662",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4685828",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4686054",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
"ESV_4782198",0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.446153846153846,1,0,29,36
