pathway	1_demultiplex.bc1005--bc1101.hifi_reads	1_demultiplex.bc1007--bc1056.hifi_reads	1_demultiplex.bc1007--bc1096.hifi_reads	1_demultiplex.bc1008--bc1082.hifi_reads	1_demultiplex.bc1012--bc1065.hifi_reads	1_demultiplex.bc1015--bc1044.hifi_reads	1_demultiplex.bc1015--bc1082.hifi_reads	1_demultiplex.bc1020--bc1107.hifi_reads	1_demultiplex.bc1022--bc1059.hifi_reads	1_demultiplex.bc1024--bc1100.hifi_reads	2_demultiplex.bc1005--bc1083.hifi_reads	2_demultiplex.bc1007--bc1045.hifi_reads	2_demultiplex.bc1007--bc1075.hifi_reads	2_demultiplex.bc1008--bc1101.hifi_reads	2_demultiplex.bc1012--bc1101.hifi_reads	2_demultiplex.bc1015--bc1033.hifi_reads	2_demultiplex.bc1015--bc1060.hifi_reads	2_demultiplex.bc1020--bc1096.hifi_reads	2_demultiplex.bc1022--bc1056.hifi_reads	2_demultiplex.bc1024--bc1056.hifi_reads	3_demultiplex.bc1005--bc1035.hifi_reads	3_demultiplex.bc1005--bc1096.hifi_reads	3_demultiplex.bc1007--bc1035.hifi_reads	3_demultiplex.bc1007--bc1044.hifi_reads	3_demultiplex.bc1007--bc1056.hifi_reads	3_demultiplex.bc1007--bc1096.hifi_reads	3_demultiplex.bc1008--bc1035.hifi_reads	3_demultiplex.bc1008--bc1082.hifi_reads	3_demultiplex.bc1012--bc1035.hifi_reads	3_demultiplex.bc1012--bc1044.hifi_reads	3_demultiplex.bc1012--bc1065.hifi_reads	3_demultiplex.bc1012--bc1107.hifi_reads	3_demultiplex.bc1015--bc1035.hifi_reads	3_demultiplex.bc1015--bc1044.hifi_reads	3_demultiplex.bc1022--bc1035.hifi_reads	3_demultiplex.bc1022--bc1059.hifi_reads	3_demultiplex.bc1022--bc1100.hifi_reads	3_demultiplex.bc1024--bc1035.hifi_reads	3_demultiplex.bc1024--bc1089.hifi_reads	4_demultiplex.bc1005--bc1060.hifi_reads	4_demultiplex.bc1007--bc1096.hifi_reads	4_demultiplex.bc1008--bc1096.hifi_reads	4_demultiplex.bc1012--bc1096.hifi_reads	4_demultiplex.bc1015--bc1044.hifi_reads	4_demultiplex.bc1015--bc1082.hifi_reads	4_demultiplex.bc1015--bc1096.hifi_reads	4_demultiplex.bc1020--bc1065.hifi_reads	4_demultiplex.bc1020--bc1096.hifi_reads	4_demultiplex.bc1024--bc1044.hifi_reads
POLYAMSYN-PWY	0.0	0.0	18.37069764127414	0.0	35.63843999607711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.76837422022072	0.0	0.0	0.0	29.989739580788587	0.0	0.0	5.378868729989327	0.0	0.0	0.0	56.746029852699515	0.0	0.0	0.0	0.0	46.77401216582324	0.0	0.0	0.0	0.0	38.339274610415195	0.0	13.672413793103448	0.0	51.923017950741944	37.75640383625796	0.0	61.0771862247303	0.0	0.0	0.0	4.7272727272727275	42.94768190892601	0.0
POLYISOPRENSYN-PWY	22.871287128712872	28.0	49.414364640883974	7.0	55.84264705882353	9.0	4.642260536398467	27.0	0.0	32.0	9.103448275862068	9.0	0.0	0.0	125.5	1.0	8.0	3.0	58.0	56.0204081632653	34.0	17.0	18.071428571428573	28.0	83.0	250.0	0.0	0.0	13.0	20.0	86.57894736842105	50.0	14.0	7.5	23.4	152.0	17.0	30.5	2.5	183.11688311688312	158.08501857201816	30.896551724137936	169.0	37.0	37.0	56.13592233009709	22.0	172.0	17.0
PPGPPMET-PWY	17.355371900826448	0.0	33.601088294357716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.10945326092687	0.0	0.0	0.0	35.92668515194479	0.0	14.708202965582915	0.0	15.134596211365904	16.994482310938007	0.0	54.94385390774303	0.0	0.0	0.0	12.244897959183673	70.11926279202828	0.0	0.0	0.0	0.0	93.12500883499483	0.0	18.6150234741784	0.0	153.27823845413857	128.37258974124154	8.633093525179858	124.37861891889857	0.0	9.26316822934564	40.17434210526316	13.15864426089433	68.06157174861626	0.0
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	8.0	0.0	0.0	0.0	10.673443456162644	0.0	0.0	0.0	0.0	0.0	0.0	11.988582302568982	0.0	0.0	58.174662737273714	0.0	0.0	0.0	3.0	23.635491606714627	12.940659340659343	16.864864864864867	16.0	0.0	0.0	259.61104193986677	0.0	0.0	0.0	0.0	128.01830663615561	0.0	0.0	2.5263157894736845	20.594059405940598	29.296551724137927	0.0	0.0	8.527918781725889	213.58913558956672	187.34524130090057	0.0	105.94663789477534	0.0	13.637621023513137	0.0	0.0	93.08984040164906	0.0
PRPP-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.045990117825916	83.85785977464505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.479904391422284	0.0	0.0	0.0	0.0	99.2671550500423	0.0	0.0	0.0	0.0	0.0	0.0
PWY-1269	15.0	28.0	43.0	0.0	31.75	9.0	1.33	17.0	0.0	32.0	6.0	9.0	0.0	0.0	112.5	1.0	8.0	3.0	58.0	0.0	31.0	7.0	11.0	28.0	83.0	250.0	0.0	0.0	13.0	20.0	70.0	50.0	14.0	7.5	18.0	152.0	17.0	30.5	1.0	120.0	104.32876712328766	28.0	149.0	37.0	37.0	49.00000000000001	22.0	172.0	17.0
PWY-1422	0.0	0.0	11.630769230769232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.311377245508986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-1622	18.88111888111888	0.0	52.61533790370264	0.0	0.0	0.0	0.0	0.0	0.0	35.55555555555556	0.0	0.0	0.0	0.0	100.10267045976923	0.0	0.0	3.3333333333333335	38.65507919561974	0.0	0.0	0.0	15.669649197557163	30.34968333108745	0.0	131.55445938745828	0.0	0.0	0.0	22.875816993464053	59.57602549433793	0.0	0.0	0.0	0.0	165.86714945335635	0.0	30.960544172027497	0.0	142.69055137656522	128.1311463253411	0.0	140.35262113915627	0.0	0.0	59.227090879620896	23.438102583879672	133.70556758669738	0.0
PWY-181	20.66985645933014	0.0	41.18045953139139	0.0	33.12413493357935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.73123755311556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.247502882772554	0.0	0.0	251.83173123308075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.613307369278125	0.0	154.45890517944574	181.68142528244042	0.0	150.7551090382302	0.0	0.0	54.23661685579166	14.347826086956523	133.58299103102766	0.0
PWY-1861	0.0	0.0	0.0	0.0	64.74611677835782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.631464296992291	41.32623072146181	0.0	0.0	25.22578584029003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.657146527972746	0.0	0.0	0.0	7.116517772286637	0.0	121.50473502880189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-2941	0.0	0.0	0.0	0.0	60.55169520352842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-2942	25.97059206245934	31.710843373493976	59.502961918194636	7.636363636363638	95.0073677102244	9.947368421052632	27.329999999999995	32.03949598408371	0.0	34.90909090909091	13.02594640578477	11.481727574750831	0.0	11.25	150.6279593710623	1.1538461538461537	8.0	3.2727272727272734	62.02626641651031	71.27410628507863	39.479402444545045	18.93670886075949	25.57188498402556	31.631799163179917	89.2406015037594	300.38184596690536	0.0	0.0	14.39285714285714	22.22222222222222	93.24738111976774	57.14285714285714	14.000000000000002	8.590909090909092	31.239146800501878	170.6122448979592	18.93670886075949	35.788939686204216	5.625	191.46036401276635	226.80175013581223	36.94736842105263	217.7975098360733	41.42391304347826	41.12749003984064	66.8508404648598	24.410958904109584	191.7120397186595	19.232323232323232
PWY-3001	24.978598783509803	35.713594436712114	63.258347670597196	8.235294117647062	92.6230866022269	11.433756805807622	29.81693817880576	33.259115996463485	0.0	33.68421052631579	13.540536716502379	12.36196707090058	0.0	9.523809523809524	156.74652717143638	1.2	8.421052631578947	3.157894736842105	67.71390670069901	74.62492880473447	45.01813945637146	21.50482361465711	25.596184419713836	33.987450773660484	100.90134900943424	312.7236463297206	0.0	0.0	16.15103471551076	22.89622360987214	103.19054060057697	62.893081761006286	16.470588235294123	9.695338731977088	34.99762533973949	184.236160395	21.252926754357865	34.94228197740928	5.994291151284491	229.1233390275552	237.6667324062352	41.32772323515661	236.64482318914605	44.84507303900053	45.81424284167414	68.98630866198826	25.559937893741186	211.00652678669832	21.66716897207528
PWY-3661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.93904088213877	0.0	0.0	0.0	0.0
PWY-3781	77.0713623725672	94.51125958921058	161.77777777777777	27.54098360655738	210.44253133967678	28.350668647845467	0.0	64.28571428571429	0.0	98.46153846153845	34.8051948051948	29.82248520710059	0.0	14.117647058823529	379.6398701198366	3.265306122448979	23.703703703703702	9.23076923076923	178.46153846153845	166.11195158850225	113.6218038391462	52.493345164152615	62.93446319961731	88.82406563354604	253.7173579109063	795.4602269886506	0.0	0.0	40.44444444444444	62.4113475177305	227.9312920089619	160.91954022988506	43.07692307692307	24.2152466367713	78.49056603773585	480.1382408847417	53.168724279835395	90.09230769230767	11.147540983606556	493.77898608667846	535.6343692870201	101.8408736349454	536.0374933857435	117.31394946348217	115.09183274716685	205.0238215745245	68.57142857142857	535.7612139403035	54.26312005751258
PWY-3801	0.0	0.0	36.51953750860433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.044911118990825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.47326544670604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-4361	0.0	0.0	0.0	0.0	30.084112149532707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-4984	16.153846153846157	0.0	0.0	0.0	56.79858459819351	6.8181818181818175	0.0	15.019633507853403	0.0	0.0	0.0	9.237536656891496	0.0	0.0	75.46257961167302	0.0	0.0	0.0	42.23300970873786	0.0	8.5	7.198697068403909	0.0	0.0	54.553387030152834	0.0	0.0	0.0	0.0	0.0	62.640728476821195	0.0	14.000000000000002	0.0	10.863509749303622	0.0	0.0	0.0	0.0	111.36791860319056	80.7038190507628	8.358208955223882	94.18756164307445	0.0	10.393258426966291	0.0	0.0	0.0	7.391304347826087
PWY-5022	0.0	0.0	0.0	0.0	0.0	4.444444444444445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	3.428571428571429	0.0	0.0	28.05970149253731	0.0	0.0	0.0	6.461538461538462	0.0	13.276595744680852	0.0	0.0	0.0	0.0	0.0	8.470588235294118	0.0	0.0	44.74226804123712	99.59055118110237	0.0	23.678571428571427	0.0	0.0	0.0	0.0	0.0	6.117647058823529
PWY-5028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.535648219515956	0.0	0.0	0.0	6.6	0.0	0.0	5.6000000000000005	0.0	0.0	0.0	125.76923076923077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.502262443438916	0.0	0.0	6.5	1.8181818181818181	0.0	22.031473533619454	4.0	35.974304068522486	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5097	25.121156543316438	31.121621621621625	58.301225988589024	7.53846153846154	91.46629486148863	9.8	27.33	31.20738234389419	0.0	34.46153846153846	12.692007104795735	11.046575342465752	0.0	11.666666666666668	146.43931823399916	1.129032258064516	8.0	3.230769230769231	61.41719745222929	73.45753156875642	38.59093495164043	18.63345195729537	25.169811320754718	31.056338028169016	88.2922422954304	307.5558842464693	0.0	0.0	14.175879396984923	21.875	89.0237698807157	56.0	14.000000000000004	8.416030534351146	30.365042860129623	167.6790830945559	18.63345195729537	34.92378835037794	5.526315789473684	185.23569946827536	216.6996453214858	36.14896551724138	209.16948774345482	40.72824427480916	40.48235294117647	65.60375899805867	24.03468208092485	188.62386601535243	18.878186968838527
PWY-5100	0.0	27.559237779618893	0.0	0.0	45.50301456673855	4.931506849315069	0.0	17.0	0.0	0.0	0.0	0.0	0.0	10.0	34.35981308411215	0.0	0.0	0.0	5.4771784232365155	19.618090452261306	29.51749933208656	0.0	12.0	0.0	46.02886330468623	0.0	0.0	0.0	0.0	0.0	13.471750114836931	0.0	0.0	2.4827586206896552	11.428571428571429	28.359285590428296	0.0	0.0	4.2105263157894735	0.0	64.64586938250852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.291814946619217
PWY-5101	28.261682242990656	69.42301351796901	94.62337928903516	10.0	101.24947058512109	20.192307692307693	38.90425208199871	36.97004741528854	0.0	40.0	25.897528414216122	26.19485294117647	0.0	15.0	245.20385072442645	1.4285714285714286	10.0	3.75	88.63000723874339	80.12541254125412	77.12262907166838	37.12424849699399	30.03731343283582	59.30803450862298	150.83258933110042	503.83721867830366	0.0	0.0	25.1622925597861	32.948224219084295	165.33321452382916	128.2051282051282	20.0	18.5515873015873	59.424250406075764	291.6878206787802	34.37476094994147	40.226384599205154	8.23529411764706	346.44078937100403	352.8763698161858	75.84185314935297	352.60818793287973	77.8047682110039	70.82279038907137	101.13610524164798	36.95904621816211	353.14733575292644	41.73933933933934
PWY-5103	24.909390444810548	46.409521710381306	73.96153160898166	8.75	89.17116520874185	13.938053097345135	34.05633338785429	32.517546536466284	0.0	35.55555555555556	17.60701582239666	16.556932610379555	0.0	13.043478260869565	192.1476318256037	1.25	8.88888888888889	3.333333333333334	74.23794979300922	70.82263710618436	53.867451647262136	25.9496539222149	26.567656765676567	43.23209510526752	115.6828352152022	379.02908848999937	0.0	0.0	19.123159531837118	26.773296244784422	113.03272369948073	84.74576271186442	17.5	12.411504424778762	41.039770186382476	220.81662410282607	25.610908180271668	34.82624113475177	6.60377358490566	241.7055256829158	268.0038572806172	52.01019807805452	257.92371671666405	56.912085722684914	53.98357464925032	79.7868918668624	29.80583130423924	256.3254010125205	27.993232900990897
PWY-5104	0.0	68.17099346483602	37.20118248617957	8.75	44.04253732518153	9.319526627218936	3.169782463800585	25.337479660771983	0.0	0.0	11.481244501319683	16.556932610379555	0.0	8.571428571428571	63.899485265357264	0.0	0.0	0.0	50.23363364733611	30.71026500537601	80.03635392527632	13.860089781958102	18.663060278207112	30.88835464829125	69.6797905059974	222.88613579070838	0.0	0.0	11.339147682524867	10.272145144076841	74.68750713122267	84.74576271186442	17.5	10.649202733485195	34.50418358048214	115.25083646383226	16.677536193399686	0.0	6.60377358490566	140.6039411341969	202.9273991530088	42.74661508704062	138.417171736706	40.093067730722204	32.00742160168676	43.205819222229636	12.189869862372438	166.10870401503715	23.27598377929954
PWY-5121	21.780000000000005	16.800000000000004	27.82702702702703	7.000000000000002	78.89670749138317	6.9230769230769225	27.32999999999999	29.533844614871626	0.0	0.0	9.029850746268655	0.0	0.0	11.379310344827587	68.02077623232509	1.0	0.0	0.0	45.32476319350474	61.00000000000001	29.512690355329944	15.31591263650546	19.71428571428571	0.0	70.81597814030246	202.39702903443617	0.0	0.0	11.247191011235957	0.0	29.77217541299012	0.0	0.0	4.342105263157895	22.494382022471914	64.58369098712447	14.113207547169809	18.248953974895397	4.782608695652175	134.32792661801207	146.6440278401437	14.08	124.92679882878124	0.0	31.65775401069519	31.201923076923077	7.806451612903225	112.4972972972973	10.501079913606912
PWY-5154	19.014084507042256	26.437768240343345	50.483848581025434	7.466666666666669	75.14575188476735	9.606741573033709	28.230155989488775	20.519316022799238	0.0	33.68421052631579	8.571428571428571	12.456747404844291	0.0	0.0	138.01264615407712	0.0	8.421052631578947	3.1578947368421058	63.1438127090301	0.0	30.013856881597405	18.203731602734965	16.69337355075879	29.473684210526315	62.50812507004371	321.8010377342228	0.0	0.0	9.233501035809411	21.05263157894737	92.15556456405224	52.63157894736841	15.000000000000004	7.484407484407485	23.17506554034372	155.48650153575343	13.10155848604213	32.10526315789473	1.9693654266958422	175.30729338692484	173.9281344977453	31.660777385159008	183.87905920639776	30.43975405415123	26.207375461423194	62.343032159264936	22.26908477435681	158.90504704875963	18.046709129511676
PWY-5180	6.857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.38711463909914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.757488715633976	0.0	62.43882707644395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5182	6.857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.38711463909914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5188	18.750845546786927	20.86905689789556	20.72324723247233	8.4	60.50662779622487	7.6056338028169	27.329999999999995	12.656250000000002	0.0	0.0	11.287726358148893	0.0	0.0	6.923076923076923	114.25088096159242	1.2	8.0	0.0	51.768595041322314	69.15828220858894	36.06736273418416	18.508064516129032	19.741144414168936	0.0	79.06116442222402	189.32411458927712	0.0	0.0	10.542682926829269	0.0	84.30272436994666	0.0	15.272727272727275	5.364238410596027	22.14585062240664	76.15285797703238	12.905109489051094	14.137553156689567	5.346534653465347	187.70949666538394	168.66640865774684	21.83393501805054	165.75427677342464	25.93321013727561	33.40764686211125	38.05891467499978	5.171641791044777	90.07132112202461	8.5
PWY-5189	23.1	29.292307692307695	52.0	8.0	58.65858585858586	9.0	27.329999999999995	11.868131868131867	0.0	32.0	11.0	10.90909090909091	0.0	7.0588235294117645	108.6534859521332	1.1428571428571428	8.0	3.0	58.0	64.34246575342465	36.52571428571429	17.0	25.15625	28.0	83.0	270.53504144687264	0.0	0.0	13.0	20.0	79.91786447638604	50.0	14.0	7.82608695652174	27.624999999999996	152.0	17.0	30.5	5.624999999999999	170.91517857142856	200.43956043956044	32.91428571428572	167.2003821793469	37.0	37.0	61.21804511278196	22.0	172.0	17.0
PWY-5304	12.0	0.0	0.0	7.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	10.0	0.0	0.0	0.0
PWY-5345	21.936609715514795	31.972976936129214	60.359037973990446	0.0	72.01327893035459	7.073510648738835	5.113464925887628	0.0	0.0	38.054054054054056	11.286694101508916	5.960998973657201	0.0	0.0	149.46240438211404	1.064516129032258	8.0	3.5675675675675675	49.908755024478296	38.72618732214826	38.029634589344454	17.08046755182045	24.58431898488613	33.88275116355602	72.53769684525312	259.8187284781354	0.0	0.0	12.8920521945433	24.119028974158187	101.7742053643899	59.45945945945947	0.0	9.046534247977885	31.7545875621861	182.06149065826477	17.541791942272997	38.470961481580396	4.361233480176211	228.6927468842449	210.3517853289073	36.93726937269373	227.47784538978377	42.53852967227635	36.4912797000465	69.63334427438537	26.144216753836915	192.88337481935417	17.8995994144614
PWY-5347	12.071167883211679	0.0	0.0	0.0	71.51842263369072	7.325581395348836	0.0	0.0	0.0	0.0	0.0	6.0880069025021575	0.0	6.5625	54.50353681087298	0.0	8.0	0.0	47.95669522356531	43.87994631987129	0.0	0.0	22.321742957746476	0.0	45.446508172362556	0.0	0.0	0.0	0.0	0.0	49.53699598773294	0.0	14.000000000000004	3.5679611650485437	29.163941542468528	49.038134669862714	0.0	15.544893900588784	5.860465116279069	129.20721663426366	208.73564757941958	17.486988847583643	53.93075237248638	0.0	13.222898109928305	33.458813328937914	0.0	0.0	8.814814814814815
PWY-5384	0.0	0.0	13.621621621621623	0.0	0.0	0.0	1.5880789611165014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.30275229357798	0.0	4.2	0.0	0.0	26.82828282828283	146.85628742514967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.81111111111111	0.0	0.0	19.209486166007906	0.0	25.315068493150687	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.685816266822705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5415	6.666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.91066169251914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.771167048054917	0.0	0.0	0.0	0.0	0.0	119.24635332252835	0.0	0.0	0.0	0.0	27.606217616580313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.167741935483871	56.48664013644115	48.65750052706252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.851851851851851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.86961325966851	0.0	0.0	0.0	8.967032967032967	0.0	0.0	0.0	0.0	70.43478260869564	65.24842938028388	6.857142857142857	81.945100517398	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.13878098542658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.934214351720335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.771167048054917	0.0	0.0	0.0	0.0	0.0	119.24635332252835	0.0	0.0	0.0	0.0	27.606217616580313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.167741935483871	56.48664013644115	48.65750052706252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5484	23.50259067357513	22.359859424475456	48.8623571256943	7.875000000000002	85.05756331759132	6.870805369127517	5.171368980728808	28.860440947583278	0.0	0.0	9.435920577617326	8.957185171887621	0.0	9.608540925266905	141.67786934005642	0.0	0.0	0.0	58.667617543848124	81.33163589898112	32.985725017715914	16.764085655277363	31.70117272332416	20.70008109569292	64.85819410475297	196.70275674107452	0.0	0.0	9.723599250156218	12.434210526315786	78.11856603383166	0.0	0.0	5.806451612903226	31.42104233707633	146.25401238941367	12.786428571428571	18.187363161256936	6.920467395401432	166.85372665672566	227.85672396865624	19.862068965517242	181.65308747289487	28.347922277799153	27.56510203169019	55.12249626881485	16.31890108410208	136.58145155694922	9.93471047843305
PWY-5505	0.0	10.98191933240612	19.825063425570832	0.0	35.025818187023376	0.0	3.75797926483462	22.53745066696844	0.0	0.0	0.0	0.0	0.0	9.374999999999998	70.57176355011248	0.0	0.0	0.0	0.0	76.85534210047875	28.798189134808855	9.18865165252998	0.0	0.0	41.99700556110081	0.0	0.0	0.0	10.59897172236504	0.0	0.0	0.0	0.0	0.0	11.794779477947795	34.38389126287075	12.640883977900552	0.0	0.0	29.537037239401776	71.95659323571464	0.0	81.23455369673458	0.0	30.72795423160387	0.0	3.8568254751913105	78.52022863100667	0.0
PWY-5509	0.0	0.0	0.0	0.0	53.13491735740335	0.0	0.0	21.184615384615384	0.0	0.0	0.0	0.0	0.0	5.084745762711863	45.515123391048974	0.0	0.0	0.0	0.0	0.0	8.70384325546345	6.133741173407959	0.0	0.0	0.0	171.50949333892794	0.0	0.0	0.0	0.0	39.670382937469704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.10631914782158	43.57469705473717	0.0	75.7542522031699	0.0	9.153759223559131	20.364563879555906	0.0	0.0	0.0
PWY-5531	0.0	0.0	16.0326264274062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.520654068560994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
